provinsi,jenis,daerah,tahun,periode,gk,ump,peng,upah,cluster,kategori_kesejahteraan
JAWA BARAT,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,95137.0,1668373.0,380464.0,17365.0,0,Menengah
JAWA BARAT,NONMAKANAN,PERDESAAN,2020,MARET,96838.0,1810351.0,409189.00000000006,19078.0,0,Menengah
JAWA BARAT,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,98778.0,1810351.0,409189.00000000006,19078.0,0,Menengah
JAWA BARAT,NONMAKANAN,PERKOTAAN,2021,MARET,115817.0,2630162.0,776090.0,19716.0,2,Menengah
JAWA BARAT,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,117143.0,2630162.0,776090.0,19716.0,2,Menengah
JAWA BARAT,NONMAKANAN,PERKOTAAN,2022,MARET,121232.0,1841487.0,810707.0,19038.0,2,Menengah
JAWA BARAT,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,127531.00000000001,1841487.0,810707.0,19038.0,2,Menengah
JAWA BARAT,NONMAKANAN,PERDESAAN,2021,MARET,102166.99999999999,2630162.0,406828.0,19716.0,0,Menengah
JAWA BARAT,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,102891.99999999999,2630162.0,406828.0,19716.0,0,Menengah
JAWA BARAT,NONMAKANAN,PERDESAAN,2022,MARET,107690.00000000001,1841487.0,426145.0,19038.0,0,Menengah
JAWA BARAT,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,116273.0,1841487.0,426145.0,19038.0,0,Menengah
JAWA TENGAH,MAKANAN,PERKOTAAN,2015,MARET,210932.0,910000.0,350517.00000000006,8525.0,1,Rendah
JAWA TENGAH,MAKANAN,PERKOTAAN,2015,SEPTEMBER,218934.99999999997,910000.0,350517.00000000006,8525.0,1,Rendah
JAWA TENGAH,MAKANAN,PERKOTAAN,2016,MARET,224987.0,910000.0,409810.0,9965.0,1,Rendah
JAWA TENGAH,MAKANAN,PERKOTAAN,2016,SEPTEMBER,231212.0,910000.0,409810.0,9965.0,1,Rendah
JAWA TENGAH,MAKANAN,PERDESAAN,2015,MARET,221840.0,910000.0,313724.0,8525.0,3,Rendah
JAWA TENGAH,MAKANAN,PERDESAAN,2015,SEPTEMBER,232942.0,910000.0,313724.0,8525.0,3,Rendah
JAWA TENGAH,MAKANAN,PERDESAAN,2016,MARET,237901.00000000003,910000.0,337788.0,9965.0,3,Menengah
JAWA TENGAH,MAKANAN,PERDESAAN,2016,SEPTEMBER,241079.0,910000.0,337788.0,9965.0,3,Menengah
JAWA TENGAH,MAKANAN,PERKOTAAN,2017,MARET,240655.0,1367000.0,443810.0,10569.0,1,Menengah
JAWA TENGAH,MAKANAN,PERKOTAAN,2017,SEPTEMBER,244264.0,1367000.0,443810.0,10569.0,1,Menengah
JAWA TENGAH,MAKANAN,PERKOTAAN,2018,MARET,254959.0,1486065.0,491151.0,11417.0,1,Menengah
JAWA TENGAH,MAKANAN,PERKOTAAN,2018,SEPTEMBER,259615.0,1486065.0,491151.0,11417.0,1,Menengah
JAWA TENGAH,MAKANAN,PERDESAAN,2017,MARET,248153.99999999997,1367000.0,399848.0,10569.0,3,Menengah
JAWA TENGAH,MAKANAN,PERDESAAN,2017,SEPTEMBER,252711.00000000003,1367000.0,399848.0,10569.0,3,Menengah
JAWA TENGAH,MAKANAN,PERDESAAN,2018,MARET,259564.0,1486065.0,429084.99999999994,11417.0,3,Menengah
JAWA TENGAH,MAKANAN,PERDESAAN,2018,SEPTEMBER,265809.0,1486065.0,429084.99999999994,11417.0,3,Menengah
JAWA TENGAH,MAKANAN,PERKOTAAN,2019,MARET,270631.0,1605396.0,500720.0,11828.0,1,Menengah
JAWA TENGAH,MAKANAN,PERKOTAAN,2019,SEPTEMBER,284099.0,1605396.0,500720.0,11828.0,1,Menengah
JAWA TENGAH,MAKANAN,PERKOTAAN,2020,MARET,295446.0,1742015.0,534296.0,12707.0,1,Menengah
JAWA TENGAH,MAKANAN,PERKOTAAN,2020,SEPTEMBER,297510.0,1742015.0,534296.0,12707.0,1,Menengah
JAWA TENGAH,MAKANAN,PERDESAAN,2019,MARET,273501.0,1605396.0,436512.00000000006,11828.0,3,Menengah
JAWA TENGAH,MAKANAN,PERDESAAN,2019,SEPTEMBER,282349.0,1605396.0,436512.00000000006,11828.0,3,Menengah
JAWA TENGAH,MAKANAN,PERDESAAN,2020,MARET,292760.0,1742015.0,456030.0,12707.0,3,Menengah
JAWA TENGAH,MAKANAN,PERDESAAN,2020,SEPTEMBER,295899.0,1742015.0,456030.0,12707.0,3,Menengah
JAWA TENGAH,MAKANAN,PERKOTAAN,2021,MARET,307367.00000000006,1810351.0,556031.0,13072.0,1,Menengah
JAWA TENGAH,MAKANAN,PERKOTAAN,2021,SEPTEMBER,316590.0,1810351.0,556031.0,13072.0,1,Menengah
JAWA TENGAH,MAKANAN,PERKOTAAN,2022,MARET,328539.0,1812935.0,609144.9999999999,12604.0,1,Menengah
JAWA TENGAH,MAKANAN,PERKOTAAN,2022,SEPTEMBER,350614.0,1812935.0,609144.9999999999,12604.0,1,Menengah
JAWA TENGAH,MAKANAN,PERDESAAN,2021,MARET,302894.0,1810351.0,479366.0,13072.0,3,Menengah
JAWA TENGAH,MAKANAN,PERDESAAN,2021,SEPTEMBER,318487.0,1810351.0,479366.0,13072.0,3,Menengah
JAWA TENGAH,MAKANAN,PERDESAAN,2022,MARET,330525.99999999994,1812935.0,532973.0,12604.0,3,Menengah
JAWA TENGAH,MAKANAN,PERDESAAN,2022,SEPTEMBER,348420.0,1812935.0,532973.0,12604.0,3,Menengah
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2015,MARET,88079.0,910000.0,468198.0,8525.0,2,Rendah
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,89228.0,910000.0,468198.0,8525.0,2,Rendah
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2016,MARET,90282.0,910000.0,484096.0,9965.0,2,Rendah
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,91586.0,910000.0,484096.0,9965.0,2,Rendah
JAWA TENGAH,NONMAKANAN,PERDESAAN,2015,MARET,75024.99999999999,910000.0,277509.0,8525.0,0,Rendah
JAWA TENGAH,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,77352.0,910000.0,277509.0,8525.0,0,Rendah
JAWA TENGAH,NONMAKANAN,PERDESAAN,2016,MARET,81287.0,910000.0,297503.0,9965.0,0,Rendah
JAWA TENGAH,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,81410.0,910000.0,297503.0,9965.0,0,Rendah
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2017,MARET,93866.0,1367000.0,493715.0,10569.0,2,Rendah
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,95428.0,1367000.0,493715.0,10569.0,2,Rendah
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2018,MARET,98281.0,1486065.0,568886.9999999999,11417.0,2,Menengah
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,99910.0,1486065.0,568886.9999999999,11417.0,2,Menengah
JAWA TENGAH,NONMAKANAN,PERDESAAN,2017,MARET,83518.0,1367000.0,320185.0,10569.0,0,Rendah
JAWA TENGAH,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,84946.0,1367000.0,320185.0,10569.0,0,Rendah
JAWA TENGAH,NONMAKANAN,PERDESAAN,2018,MARET,88642.0,1486065.0,381834.00000000006,11417.0,0,Rendah
JAWA TENGAH,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,89496.0,1486065.0,381834.00000000006,11417.0,0,Rendah
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2019,MARET,102252.0,1605396.0,580605.0,11828.0,2,Menengah
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,103546.0,1605396.0,580605.0,11828.0,2,Menengah
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2020,MARET,106325.0,1742015.0,618737.9999999999,12707.0,2,Menengah
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,106941.0,1742015.0,618737.9999999999,12707.0,2,Menengah
JAWA TENGAH,NONMAKANAN,PERDESAAN,2019,MARET,92105.99999999999,1605396.0,388546.99999999994,11828.0,0,Rendah
JAWA TENGAH,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,93750.0,1605396.0,388546.99999999994,11828.0,0,Rendah
JAWA TENGAH,NONMAKANAN,PERDESAAN,2020,MARET,96035.00000000001,1742015.0,420783.00000000006,12707.0,0,Rendah
JAWA TENGAH,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,96317.0,1742015.0,420783.00000000006,12707.0,0,Rendah
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2021,MARET,109458.0,1810351.0,629212.0,13072.0,2,Menengah
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,110509.0,1810351.0,629212.0,13072.0,2,Menengah
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2022,MARET,113940.0,1812935.0,653908.0,12604.0,2,Menengah
JAWA TENGAH,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,119009.0,1812935.0,653908.0,12604.0,2,Menengah
JAWA TENGAH,NONMAKANAN,PERDESAAN,2021,MARET,98245.0,1810351.0,422937.0,13072.0,0,Rendah
JAWA TENGAH,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,100578.0,1810351.0,422937.0,13072.0,0,Rendah
JAWA TENGAH,NONMAKANAN,PERDESAAN,2022,MARET,104259.0,1812935.0,433963.99999999994,12604.0,0,Rendah
JAWA TENGAH,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,111294.0,1812935.0,433963.99999999994,12604.0,0,Rendah
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2015,MARET,238042.0,988499.9999999999,385061.0,10440.0,1,Menengah
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2015,SEPTEMBER,249320.0,988499.9999999999,385061.0,10440.0,1,Menengah
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2016,MARET,254284.0,988499.9999999999,466841.0,12070.0,1,Menengah
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2016,SEPTEMBER,257677.0,988499.9999999999,466841.0,12070.0,1,Menengah
DI YOGYAKARTA,MAKANAN,PERDESAAN,2015,MARET,236342.0,988499.9999999999,325188.0,10440.0,3,Menengah
DI YOGYAKARTA,MAKANAN,PERDESAAN,2015,SEPTEMBER,241725.0,988499.9999999999,325188.0,10440.0,3,Menengah
DI YOGYAKARTA,MAKANAN,PERDESAAN,2016,MARET,246960.0,988499.9999999999,364117.0,12070.0,3,Menengah
DI YOGYAKARTA,MAKANAN,PERDESAAN,2016,SEPTEMBER,250244.0,988499.9999999999,364117.0,12070.0,3,Menengah
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2017,MARET,270924.0,1337645.0,524042.0,12281.0,1,Menengah
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2017,SEPTEMBER,290650.0,1337645.0,524042.0,12281.0,1,Menengah
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2018,MARET,301252.0,1454154.0,569840.0,12553.999999999998,1,Menengah
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2018,SEPTEMBER,305494.0,1454154.0,569840.0,12553.999999999998,1,Menengah
DI YOGYAKARTA,MAKANAN,PERDESAAN,2017,MARET,260248.0,1337645.0,410231.00000000006,12281.0,3,Menengah
DI YOGYAKARTA,MAKANAN,PERDESAAN,2017,SEPTEMBER,262952.0,1337645.0,410231.00000000006,12281.0,3,Menengah
DI YOGYAKARTA,MAKANAN,PERDESAAN,2018,MARET,270706.0,1454154.0,418677.0,12553.999999999998,3,Menengah
DI YOGYAKARTA,MAKANAN,PERDESAAN,2018,SEPTEMBER,271414.0,1454154.0,418677.0,12553.999999999998,3,Menengah
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2019,MARET,323635.0,1570923.0,587031.9999999999,13275.000000000002,1,Menengah
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2019,SEPTEMBER,338722.99999999994,1570923.0,587031.9999999999,13275.000000000002,1,Menengah
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2020,MARET,350054.99999999994,1704608.0,629171.9999999999,15771.0,1,Menengah
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2020,SEPTEMBER,350253.0,1704608.0,629171.9999999999,15771.0,1,Menengah
DI YOGYAKARTA,MAKANAN,PERDESAAN,2019,MARET,279124.0,1570923.0,436763.0,13275.000000000002,3,Menengah
DI YOGYAKARTA,MAKANAN,PERDESAAN,2019,SEPTEMBER,286565.0,1570923.0,436763.0,13275.000000000002,3,Menengah
DI YOGYAKARTA,MAKANAN,PERDESAAN,2020,MARET,296144.0,1704608.0,444286.0,15771.0,3,Menengah
DI YOGYAKARTA,MAKANAN,PERDESAAN,2020,SEPTEMBER,296654.0,1704608.0,444286.0,15771.0,3,Menengah
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2021,MARET,366206.00000000006,2215000.0,638605.0,15098.0,1,Menengah
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2021,SEPTEMBER,370047.0,2215000.0,638605.0,15098.0,1,Menengah
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2022,MARET,392290.0,1840916.0,676490.9999999999,14916.000000000002,1,Menengah
DI YOGYAKARTA,MAKANAN,PERKOTAAN,2022,SEPTEMBER,412821.0,1840916.0,676490.9999999999,14916.000000000002,1,Menengah
DI YOGYAKARTA,MAKANAN,PERDESAAN,2021,MARET,304443.0,2215000.0,468581.00000000006,15098.0,3,Menengah
DI YOGYAKARTA,MAKANAN,PERDESAAN,2021,SEPTEMBER,325100.99999999994,2215000.0,468581.00000000006,15098.0,3,Menengah
DI YOGYAKARTA,MAKANAN,PERDESAAN,2022,MARET,338551.0,1840916.0,489285.0,14916.000000000002,3,Menengah
DI YOGYAKARTA,MAKANAN,PERDESAAN,2022,SEPTEMBER,352689.0,1840916.0,489285.0,14916.000000000002,3,Menengah
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2015,MARET,109745.0,988499.9999999999,697509.9999999999,10440.0,2,Menengah
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,110150.0,988499.9999999999,697509.9999999999,10440.0,2,Menengah
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2016,MARET,110502.0,988499.9999999999,765698.0,12070.0,2,Menengah
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,112832.0,988499.9999999999,765698.0,12070.0,2,Menengah
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2015,MARET,75907.0,988499.9999999999,297594.0,10440.0,0,Rendah
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,82662.0,988499.9999999999,297594.0,10440.0,0,Rendah
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2016,MARET,84348.0,988499.9999999999,362964.0,12070.0,0,Rendah
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,86985.99999999999,988499.9999999999,362964.0,12070.0,0,Rendah
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2017,MARET,114383.0,1337645.0,777961.0,12281.0,2,Menengah
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,122981.0,1337645.0,777961.0,12281.0,2,Menengah
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2018,MARET,125328.00000000001,1454154.0,904012.0,12553.999999999998,2,Menengah
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,126522.00000000001,1454154.0,904012.0,12553.999999999998,2,Menengah
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2017,MARET,87813.0,1337645.0,346740.0,12281.0,0,Rendah
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,89909.0,1337645.0,346740.0,12281.0,0,Rendah
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2018,MARET,95550.0,1454154.0,421355.0,12553.999999999998,0,Rendah
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,98190.99999999999,1454154.0,421355.0,12553.999999999998,0,Rendah
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2019,MARET,128992.00000000001,1570923.0,931711.0,13275.000000000002,2,Menengah
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,133943.0,1570923.0,931711.0,13275.000000000002,2,Menengah
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2020,MARET,137118.0,1704608.0,977178.0,15771.0,2,Menengah
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,138208.0,1704608.0,977178.0,15771.0,2,Menengah
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2019,MARET,99749.0,1570923.0,419189.0,13275.000000000002,0,Rendah
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,106183.0,1570923.0,419189.0,13275.000000000002,0,Rendah
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2020,MARET,107028.0,1704608.0,441772.0,15771.0,0,Rendah
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,107382.0,1704608.0,441772.0,15771.0,0,Rendah
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2021,MARET,140801.0,2215000.0,958089.0,15098.0,2,Menengah
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,147305.0,2215000.0,958089.0,15098.0,2,Menengah
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2022,MARET,151531.0,1840916.0,984701.0,14916.000000000002,2,Menengah
DI YOGYAKARTA,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,161093.99999999997,1840916.0,984701.0,14916.000000000002,2,Menengah
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2021,MARET,109797.0,2215000.0,436839.0,15098.0,0,Rendah
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,113311.0,2215000.0,436839.0,15098.0,0,Rendah
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2022,MARET,117032.0,1840916.0,461469.00000000006,14916.000000000002,0,Rendah
DI YOGYAKARTA,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,128078.0,1840916.0,461469.00000000006,14916.000000000002,0,Rendah
JAWA TIMUR,MAKANAN,PERKOTAAN,2015,MARET,216139.0,1000000.0,427218.0,9214.0,1,Rendah
JAWA TIMUR,MAKANAN,PERKOTAAN,2015,SEPTEMBER,222168.0,1000000.0,427218.0,9214.0,1,Rendah
JAWA TIMUR,MAKANAN,PERKOTAAN,2016,MARET,225900.0,1000000.0,487167.0,11226.0,1,Rendah
JAWA TIMUR,MAKANAN,PERKOTAAN,2016,SEPTEMBER,233471.99999999997,1000000.0,487167.0,11226.0,1,Rendah
JAWA TIMUR,MAKANAN,PERDESAAN,2015,MARET,230565.0,1000000.0,338325.0,9214.0,3,Rendah
JAWA TIMUR,MAKANAN,PERDESAAN,2015,SEPTEMBER,240911.0,1000000.0,338325.0,9214.0,3,Menengah
JAWA TIMUR,MAKANAN,PERDESAAN,2016,MARET,243839.99999999997,1000000.0,369547.0,11226.0,3,Menengah
JAWA TIMUR,MAKANAN,PERDESAAN,2016,SEPTEMBER,246687.0,1000000.0,369547.0,11226.0,3,Menengah
JAWA TIMUR,MAKANAN,PERKOTAAN,2017,MARET,246076.99999999997,1338000.0,532127.0,11883.0,1,Menengah
JAWA TIMUR,MAKANAN,PERKOTAAN,2017,SEPTEMBER,272645.0,1338000.0,532127.0,11883.0,1,Menengah
JAWA TIMUR,MAKANAN,PERKOTAAN,2018,MARET,282265.0,1508895.0,562766.9999999999,12561.0,1,Menengah
JAWA TIMUR,MAKANAN,PERKOTAAN,2018,SEPTEMBER,296061.0,1508895.0,562766.9999999999,12561.0,1,Menengah
JAWA TIMUR,MAKANAN,PERDESAAN,2017,MARET,255319.00000000003,1338000.0,419399.0,11883.0,3,Menengah
JAWA TIMUR,MAKANAN,PERDESAAN,2017,SEPTEMBER,260752.0,1338000.0,419399.0,11883.0,3,Menengah
JAWA TIMUR,MAKANAN,PERDESAAN,2018,MARET,272436.0,1508895.0,436818.00000000006,12561.0,3,Menengah
JAWA TIMUR,MAKANAN,PERDESAAN,2018,SEPTEMBER,279054.0,1508895.0,436818.00000000006,12561.0,3,Menengah
JAWA TIMUR,MAKANAN,PERKOTAAN,2019,MARET,305759.0,1630059.0,554493.0,13118.999999999998,1,Menengah
JAWA TIMUR,MAKANAN,PERKOTAAN,2019,SEPTEMBER,310555.0,1630059.0,554493.0,13118.999999999998,1,Menengah
JAWA TIMUR,MAKANAN,PERKOTAAN,2020,MARET,317234.0,1768777.0,573350.9999999999,14389.0,1,Menengah
JAWA TIMUR,MAKANAN,PERKOTAAN,2020,SEPTEMBER,317483.0,1768777.0,573350.9999999999,14389.0,1,Menengah
JAWA TIMUR,MAKANAN,PERDESAAN,2019,MARET,290587.0,1630059.0,443597.0,13118.999999999998,3,Menengah
JAWA TIMUR,MAKANAN,PERDESAAN,2019,SEPTEMBER,294266.0,1630059.0,443597.0,13118.999999999998,3,Menengah
JAWA TIMUR,MAKANAN,PERDESAAN,2020,MARET,306255.0,1768777.0,462004.0,14389.0,3,Menengah
JAWA TIMUR,MAKANAN,PERDESAAN,2020,SEPTEMBER,309418.0,1768777.0,462004.0,14389.0,3,Menengah
JAWA TIMUR,MAKANAN,PERKOTAAN,2021,MARET,328596.0,1798979.0,605456.9999999999,14789.0,1,Menengah
JAWA TIMUR,MAKANAN,PERKOTAAN,2021,SEPTEMBER,344429.0,1798979.0,605456.9999999999,14789.0,1,Menengah
JAWA TIMUR,MAKANAN,PERKOTAAN,2022,MARET,354405.00000000006,1891567.0,640830.9999999999,15119.000000000002,1,Menengah
JAWA TIMUR,MAKANAN,PERKOTAAN,2022,SEPTEMBER,374630.0,1891567.0,640830.9999999999,15119.000000000002,1,Menengah
JAWA TIMUR,MAKANAN,PERDESAAN,2021,MARET,316010.0,1798979.0,500154.00000000006,14789.0,3,Menengah
JAWA TIMUR,MAKANAN,PERDESAAN,2021,SEPTEMBER,327215.0,1798979.0,500154.00000000006,14789.0,3,Menengah
JAWA TIMUR,MAKANAN,PERDESAAN,2022,MARET,341452.0,1891567.0,551128.0,15119.000000000002,3,Menengah
JAWA TIMUR,MAKANAN,PERDESAAN,2022,SEPTEMBER,361913.0,1891567.0,551128.0,15119.000000000002,3,Menengah
JAWA TIMUR,NONMAKANAN,PERKOTAAN,2015,MARET,88779.0,1000000.0,604896.0,9214.0,2,Menengah
JAWA TIMUR,NONMAKANAN,PERKOTAAN,2015,SEPTEMBER,92152.0,1000000.0,604896.0,9214.0,2,Menengah
JAWA TIMUR,NONMAKANAN,PERKOTAAN,2016,MARET,93762.0,1000000.0,587522.0,11226.0,2,Menengah
JAWA TIMUR,NONMAKANAN,PERKOTAAN,2016,SEPTEMBER,95769.0,1000000.0,587522.0,11226.0,2,Menengah
JAWA TIMUR,NONMAKANAN,PERDESAAN,2015,MARET,74839.0,1000000.0,306017.0,9214.0,0,Rendah
JAWA TIMUR,NONMAKANAN,PERDESAAN,2015,SEPTEMBER,77532.0,1000000.0,306017.0,9214.0,0,Rendah
JAWA TIMUR,NONMAKANAN,PERDESAAN,2016,MARET,79939.0,1000000.0,304534.0,11226.0,0,Rendah
JAWA TIMUR,NONMAKANAN,PERDESAAN,2016,SEPTEMBER,82159.0,1000000.0,304534.0,11226.0,0,Rendah
JAWA TIMUR,NONMAKANAN,PERKOTAAN,2017,MARET,98086.0,1338000.0,613459.9999999999,11883.0,2,Menengah
JAWA TIMUR,NONMAKANAN,PERKOTAAN,2017,SEPTEMBER,99941.0,1338000.0,613459.9999999999,11883.0,2,Menengah
JAWA TIMUR,NONMAKANAN,PERKOTAAN,2018,MARET,102744.0,1508895.0,650784.0,12561.0,2,Menengah
JAWA TIMUR,NONMAKANAN,PERKOTAAN,2018,SEPTEMBER,103272.0,1508895.0,650784.0,12561.0,2,Menengah
JAWA TIMUR,NONMAKANAN,PERDESAAN,2017,MARET,84217.99999999999,1338000.0,304398.0,11883.0,0,Rendah
JAWA TIMUR,NONMAKANAN,PERDESAAN,2017,SEPTEMBER,87245.00000000001,1338000.0,304398.0,11883.0,0,Rendah
JAWA TIMUR,NONMAKANAN,PERDESAAN,2018,MARET,89057.0,1508895.0,341262.0,12561.0,0,Rendah
JAWA TIMUR,NONMAKANAN,PERDESAAN,2018,SEPTEMBER,89738.0,1508895.0,341262.0,12561.0,0,Rendah
JAWA TIMUR,NONMAKANAN,PERKOTAAN,2019,MARET,105971.0,1630059.0,675010.0,13118.999999999998,2,Menengah
JAWA TIMUR,NONMAKANAN,PERKOTAAN,2019,SEPTEMBER,108014.0,1630059.0,675010.0,13118.999999999998,2,Menengah
JAWA TIMUR,NONMAKANAN,PERKOTAAN,2020,MARET,110942.00000000001,1768777.0,681481.9999999999,14389.0,2,Menengah
JAWA TIMUR,NONMAKANAN,PERKOTAAN,2020,SEPTEMBER,111109.0,1768777.0,681481.9999999999,14389.0,2,Menengah
JAWA TIMUR,NONMAKANAN,PERDESAAN,2019,MARET,91740.0,1630059.0,370427.0,13118.999999999998,0,Rendah
JAWA TIMUR,NONMAKANAN,PERDESAAN,2019,SEPTEMBER,93809.0,1630059.0,370427.0,13118.999999999998,0,Rendah
JAWA TIMUR,NONMAKANAN,PERDESAAN,2020,MARET,96247.0,1768777.0,383237.99999999994,14389.0,0,Rendah
JAWA TIMUR,NONMAKANAN,PERDESAAN,2020,SEPTEMBER,96788.0,1768777.0,383237.99999999994,14389.0,0,Rendah
JAWA TIMUR,NONMAKANAN,PERKOTAAN,2021,MARET,113113.0,1798979.0,691587.9999999999,14789.0,2,Menengah
JAWA TIMUR,NONMAKANAN,PERKOTAAN,2021,SEPTEMBER,115011.0,1798979.0,691587.9999999999,14789.0,2,Menengah
JAWA TIMUR,NONMAKANAN,PERKOTAAN,2022,MARET,118612.0,1891567.0,693986.9999999999,15119.000000000002,2,Menengah
JAWA TIMUR,NONMAKANAN,PERKOTAAN,2022,SEPTEMBER,125138.99999999999,1891567.0,693986.9999999999,15119.000000000002,2,Menengah
JAWA TIMUR,NONMAKANAN,PERDESAAN,2021,MARET,98419.0,1798979.0,390312.0,14789.0,0,Rendah
JAWA TIMUR,NONMAKANAN,PERDESAAN,2021,SEPTEMBER,101242.0,1798979.0,390312.0,14789.0,0,Rendah
JAWA TIMUR,NONMAKANAN,PERDESAAN,2022,MARET,104924.0,1891567.0,403015.0,15119.000000000002,0,Rendah
JAWA TIMUR,NONMAKANAN,PERDESAAN,2022,SEPTEMBER,111568.0,1891567.0,403015.0,15119.000000000002,0,Rendah
BANTEN,MAKANAN,PERKOTAAN,2015,MARET,235211.0,1600000.0,526737.0,14228.000000000002,1,Menengah
BANTEN,MAKANAN,PERKOTAAN,2015,SEPTEMBER,248503.0,1600000.0,526737.0,14228.000000000002,1,Menengah
BANTEN,MAKANAN,PERKOTAAN,2016,MARET,256536.0,1784000.0,578602.0,21033.0,1,Menengah
BANTEN,MAKANAN,PERKOTAAN,2016,SEPTEMBER,261285.0,1784000.0,578602.0,21033.0,1,Menengah
BANTEN,MAKANAN,PERDESAAN,2015,MARET,241250.0,1600000.0,392046.00000000006,14228.000000000002,3,Menengah
BANTEN,MAKANAN,PERDESAAN,2015,SEPTEMBER,254860.0,1600000.0,392046.00000000006,14228.000000000002,3,Menengah
